日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20220609,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1343.02,1343.41,1295.55,1303.34,,-2.91,144.12,81.19,
20220610,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1293.70,1330.90,1291.46,1328.70,,1.95,183.65,112.05,
20220613,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1311.71,1327.30,1296.72,1306.45,-22.25,-1.67,152.41,87.72,42
20220614,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1289.09,1292.95,1241.50,1272.17,-34.28,-2.62,146.61,85.45,42
20220615,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1273.10,1302.20,1272.41,1275.59,3.41,0.27,134.77,75.99,42
20220616,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1279.62,1315.11,1279.06,1293.36,17.77,1.39,122.76,71.33,42
20220617,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1282.73,1299.09,1263.91,1287.31,-6.04,-0.47,114.17,66.34,42
20220620,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1291.97,1302.81,1272.84,1273.56,-13.75,-1.07,129.97,75.83,42
20220621,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1274.29,1276.24,1245.83,1256.27,-17.29,-1.36,120.44,69.57,42
20220622,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1260.45,1264.06,1218.53,1218.53,-37.74,-3.00,115.80,69.32,42
20220623,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1220.58,1246.81,1219.62,1246.81,28.27,2.32,132.28,78.19,42
20220624,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1250.62,1275.28,1243.68,1259.33,12.53,1.00,137.29,82.32,42
20220627,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1265.92,1279.54,1259.66,1263.72,4.39,0.35,133.49,81.92,42
20220628,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1264.92,1296.89,1237.37,1293.87,30.14,2.39,166.79,100.91,42
20220629,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1289.47,1317.84,1266.61,1266.84,-27.02,-2.09,186.13,109.23,42
20220630,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1266.15,1301.25,1266.15,1288.64,21.79,1.72,151.05,88.18,42
20220701,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1288.25,1292.34,1264.19,1267.57,-21.06,-1.63,132.55,76.58,42
20220704,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1254.06,1254.06,1208.66,1220.03,-47.54,-3.75,164.19,98.41,42
20220705,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1220.70,1238.62,1196.17,1211.52,-8.50,-0.70,129.18,74.60,42
20220706,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1218.02,1281.45,1215.16,1250.46,38.93,3.21,187.22,125.97,42
20220707,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1254.89,1256.02,1227.71,1235.13,-15.33,-1.23,117.83,73.28,42
20220708,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1244.11,1269.52,1239.42,1250.81,15.68,1.27,136.74,80.88,42
20220711,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1245.73,1245.73,1211.11,1218.45,-32.36,-2.59,136.92,80.50,42
20220712,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1219.21,1224.52,1171.30,1171.47,-46.98,-3.86,134.30,84.36,42
20220713,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1170.97,1178.92,1150.35,1153.42,-18.05,-1.54,98.46,56.69,42
20220714,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1152.94,1181.47,1149.70,1170.02,16.60,1.44,103.00,58.59,42
20220715,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1166.46,1195.74,1164.61,1168.27,-1.75,-0.15,100.98,58.38,42
20220718,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1172.24,1175.82,1150.45,1163.91,-4.36,-0.37,107.63,60.24,42
20220719,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1163.12,1170.73,1148.33,1165.41,1.50,0.13,110.05,61.12,42
20220720,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1172.36,1191.78,1171.72,1176.29,10.88,0.93,119.38,65.32,42
20220721,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1176.01,1241.64,1172.92,1217.12,40.84,3.47,192.61,115.87,42
20220722,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1230.64,1231.31,1187.45,1195.44,-21.68,-1.78,127.34,73.78,42
20220725,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1193.50,1218.98,1184.99,1195.95,0.50,0.04,106.68,62.84,42
20220726,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1196.18,1198.68,1176.02,1196.86,0.92,0.08,93.76,55.16,42
20220727,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1191.67,1199.12,1186.24,1191.76,-5.11,-0.43,91.31,51.72,42
20220728,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1201.82,1229.16,1201.82,1222.78,31.02,2.60,139.31,77.00,42
20220729,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1225.34,1225.34,1192.63,1193.29,-29.49,-2.41,125.94,70.11,42
20220801,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1185.91,1221.98,1163.19,1218.52,25.23,2.11,132.48,79.42,42
20220802,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1203.85,1241.72,1193.18,1217.96,-0.56,-0.05,171.34,103.80,42
20220803,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1225.47,1297.98,1216.13,1262.42,44.45,3.65,290.76,156.44,42
20220804,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1274.08,1306.65,1267.82,1297.26,34.85,2.76,229.62,126.42,42
20220805,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1305.39,1405.26,1304.00,1404.62,107.35,8.28,388.30,225.35,42
20220808,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1421.42,1425.05,1373.74,1387.61,-17.01,-1.21,367.40,224.34,42
20220809,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1380.77,1413.74,1354.82,1411.42,23.82,1.72,274.49,166.20,42
20220810,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1392.69,1440.93,1383.82,1401.45,-9.97,-0.71,283.15,176.33,42
20220811,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1412.08,1437.73,1412.08,1426.75,25.29,1.80,253.08,148.73,42
20220812,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1421.03,1433.48,1384.98,1384.98,-41.76,-2.93,210.99,126.43,42
20220815,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1382.12,1394.63,1365.87,1367.25,-17.73,-1.28,177.92,108.01,42
20220816,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1367.23,1380.09,1351.47,1355.25,-12.00,-0.88,165.75,98.06,42
20220817,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1355.91,1365.11,1343.51,1352.31,-2.95,-0.22,153.42,85.57,42
20220818,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1353.11,1380.83,1339.38,1375.27,22.96,1.70,210.77,123.69,42
20220819,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1378.32,1408.39,1339.98,1339.98,-35.29,-2.57,216.53,118.72,42
20220822,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1336.72,1360.66,1324.23,1339.04,-0.94,-0.07,175.30,93.11,42
20220823,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1336.26,1345.65,1326.87,1330.37,-8.67,-0.65,132.76,74.46,42
20220824,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1331.10,1331.53,1264.13,1265.70,-64.67,-4.86,186.67,107.67,42
20220825,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1267.48,1274.92,1238.24,1249.31,-16.40,-1.30,139.11,78.86,42
20220826,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1256.59,1261.83,1229.98,1230.75,-18.56,-1.49,127.24,70.26,42
20220829,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1213.31,1251.04,1211.83,1241.05,10.30,0.84,129.33,75.08,42
20220830,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1238.48,1255.20,1231.31,1234.81,-6.23,-0.50,106.65,61.65,42
20220831,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1232.05,1245.86,1211.03,1221.09,-13.72,-1.11,127.41,69.01,42
20220901,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1233.42,1252.38,1210.53,1212.68,-8.41,-0.69,130.32,77.94,42
20220902,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1214.13,1252.97,1213.86,1244.63,31.96,2.64,146.41,87.39,42
20220905,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1243.41,1246.38,1215.40,1230.94,-13.69,-1.10,157.55,87.13,42
20220906,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1232.00,1239.15,1222.86,1234.39,3.45,0.28,132.41,73.51,42
20220907,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1238.69,1287.26,1238.67,1269.91,35.51,2.88,171.82,105.95,42
20220908,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1267.30,1272.53,1252.35,1253.07,-16.84,-1.33,129.01,78.45,42
20220909,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1253.46,1253.46,1220.73,1232.19,-20.88,-1.67,110.40,73.92,42
20220913,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1229.84,1263.75,1229.79,1239.50,7.31,0.59,117.34,73.29,50
20220914,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1222.68,1254.46,1220.12,1250.57,11.07,0.89,126.17,77.67,50
20220915,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1253.32,1255.19,1202.92,1217.25,-33.32,-2.66,157.72,89.04,50
20220916,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1213.68,1244.06,1213.54,1219.18,1.94,0.16,144.80,87.15,50
20220919,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1219.77,1233.32,1182.71,1187.53,-31.65,-2.60,142.01,80.03,50
20220920,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1193.40,1197.67,1170.20,1184.03,-3.50,-0.29,103.20,59.15,50
20220921,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1177.00,1179.60,1156.91,1160.05,-23.98,-2.03,104.71,62.84,50
20220922,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1154.90,1179.26,1153.55,1166.77,6.72,0.58,102.92,61.79,50
20220923,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1165.50,1167.68,1126.28,1129.57,-37.20,-3.19,127.52,67.76,50
20220926,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1123.32,1145.72,1118.33,1129.91,0.34,0.03,99.78,56.60,50
20220927,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1132.14,1162.09,1130.33,1161.88,31.97,2.83,117.20,67.36,50
20220928,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1158.35,1158.35,1127.16,1127.56,-34.32,-2.95,101.50,54.90,50
20220929,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1135.28,1147.78,1125.62,1131.48,3.92,0.35,91.37,50.44,50
20220930,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1129.65,1135.53,1100.79,1101.35,-30.13,-2.66,94.15,50.54,50
20221010,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1086.73,1086.73,1007.17,1008.75,-92.60,-8.41,169.68,92.74,50
20221011,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1009.55,1011.46,977.85,980.93,-27.82,-2.76,147.88,78.97,50
20221012,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,978.63,1027.39,970.90,1026.81,45.87,4.68,160.58,83.33,50
20221013,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1019.92,1046.54,1015.93,1028.07,1.26,0.12,141.65,74.96,50
20221014,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1041.28,1054.67,1025.59,1051.05,22.99,2.24,140.80,75.32,50
20221017,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1042.55,1084.27,1041.69,1079.81,28.75,2.74,141.47,78.85,50
20221018,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1083.39,1084.93,1062.94,1067.85,-11.96,-1.11,119.24,61.39,50
20221019,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1065.59,1075.57,1059.79,1060.22,-7.62,-0.71,113.47,56.31,50
20221020,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1056.44,1140.13,1054.87,1127.30,67.08,6.33,228.64,124.72,50
20221021,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1117.44,1133.13,1091.68,1119.21,-8.09,-0.72,172.55,90.81,50
20221024,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1120.78,1152.49,1115.32,1124.13,4.92,0.44,163.63,87.31,50
20221025,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1118.46,1143.11,1109.47,1124.92,0.79,0.07,134.26,75.33,50
20221026,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1125.09,1167.12,1100.16,1159.80,34.88,3.10,190.65,98.29,50
20221027,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1159.82,1192.77,1145.32,1172.17,12.37,1.07,224.33,117.05,50
20221028,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1157.45,1200.05,1154.12,1163.79,-8.38,-0.72,221.55,119.05,50
20221031,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1152.75,1203.99,1152.75,1191.60,27.81,2.39,216.90,120.20,50
20221101,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1188.65,1201.57,1173.13,1192.48,0.88,0.07,187.14,107.04,50
20221102,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1193.85,1223.81,1193.08,1210.13,17.65,1.48,202.77,115.89,50
20221103,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1203.70,1263.90,1202.95,1261.50,51.37,4.25,231.02,142.06,50
20221104,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1262.00,1272.87,1242.74,1263.97,2.47,0.20,212.48,131.71,50
20221107,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1259.81,1271.47,1235.14,1235.50,-28.47,-2.25,196.21,124.07,50
20221108,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1235.36,1238.31,1203.59,1216.29,-19.21,-1.55,152.93,93.19,50
20221109,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1215.16,1228.98,1207.61,1211.86,-4.43,-0.36,106.88,65.67,50
20221110,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1207.46,1223.26,1177.85,1177.85,-34.01,-2.81,165.82,98.50,50
20221111,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1217.27,1230.05,1193.85,1193.85,16.01,1.36,184.23,109.75,50
20221114,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1193.26,1214.20,1176.68,1198.15,4.29,0.36,148.54,89.36,50
20221115,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1198.63,1279.91,1195.76,1274.97,76.82,6.41,270.88,166.24,50
20221116,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1279.06,1281.80,1252.05,1255.05,-19.92,-1.56,195.21,119.81,50
20221117,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1245.02,1292.94,1221.87,1290.32,35.27,2.81,214.92,134.35,50
20221118,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1282.57,1301.01,1254.85,1254.85,-35.47,-2.75,170.38,100.89,50
20221121,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1245.33,1265.85,1237.17,1247.83,-7.02,-0.56,117.37,69.27,50
20221122,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1244.70,1269.64,1233.84,1241.29,-6.54,-0.52,144.31,88.77,50
20221123,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1238.69,1250.68,1208.77,1236.27,-5.02,-0.40,134.34,80.74,50
20221124,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1239.12,1245.36,1224.30,1226.16,-10.11,-0.82,106.98,62.22,50
20221125,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1222.82,1251.86,1206.73,1206.73,-19.44,-1.59,113.34,68.13,50
20221128,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1184.76,1207.27,1183.11,1188.67,-18.05,-1.50,116.65,64.48,50
20221129,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1192.92,1213.52,1181.94,1205.62,16.95,1.43,130.79,77.43,50
20221130,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1202.16,1205.91,1185.72,1193.88,-11.75,-0.97,128.23,77.75,50
20221201,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1202.98,1231.99,1202.98,1210.01,16.13,1.35,153.13,90.27,50
20221202,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1201.56,1218.36,1201.27,1204.33,-5.68,-0.47,120.72,68.41,50
20221205,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1213.90,1220.62,1198.75,1209.39,5.07,0.42,138.79,76.91,50
20221206,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1208.07,1253.20,1205.45,1237.49,28.10,2.32,172.63,101.50,50
20221207,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1233.10,1234.40,1223.49,1229.37,-8.12,-0.66,125.91,74.35,50
20221208,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1228.36,1228.83,1210.65,1212.51,-16.86,-1.37,123.89,69.85,50
20221209,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1214.83,1239.50,1213.80,1230.49,17.98,1.48,218.76,128.27,50
20221212,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1227.78,1259.84,1222.92,1252.25,21.76,1.77,178.94,117.04,50
20221213,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1247.09,1247.85,1230.76,1231.09,-21.16,-1.69,121.65,77.09,50
20221214,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1276.23,1284.01,1224.41,1226.12,-4.97,-0.40,202.29,133.57,50
20221215,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1224.25,1255.46,1213.44,1235.55,9.43,0.77,143.27,91.54,50
20221216,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1229.37,1229.37,1203.98,1210.96,-24.59,-1.99,132.13,78.99,50
20221219,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1205.21,1216.96,1175.28,1178.12,-32.85,-2.71,108.14,64.80,50
20221220,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1174.25,1192.40,1169.82,1172.67,-5.44,-0.46,82.69,50.48,50
20221221,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1168.76,1177.06,1146.83,1155.36,-17.32,-1.48,87.72,50.98,50
20221222,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1159.13,1161.07,1139.39,1140.82,-14.54,-1.26,73.24,42.92,50
20221223,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1133.08,1138.79,1108.39,1114.28,-26.55,-2.33,93.54,61.48,50
20221226,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1112.57,1145.49,1112.11,1139.22,24.94,2.24,93.29,57.73,50
20221227,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1138.63,1155.43,1128.92,1153.22,14.00,1.23,95.97,55.86,50
20221228,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1148.56,1149.93,1133.45,1133.52,-19.69,-1.71,85.91,51.58,50
20221229,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1130.13,1144.73,1126.20,1133.69,0.16,0.01,79.56,46.56,50
20221230,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1137.15,1144.47,1119.98,1122.72,-10.96,-0.97,77.16,46.33,50
20230103,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1122.30,1150.31,1112.08,1148.25,25.53,2.27,118.31,69.74,50
20230104,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1153.45,1164.14,1132.12,1140.29,-7.96,-0.69,119.20,75.65,50
20230105,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1139.75,1157.96,1132.99,1152.46,12.17,1.07,109.10,71.94,50
20230106,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1149.36,1163.90,1140.58,1148.09,-4.36,-0.38,111.65,68.30,50
20230109,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1150.62,1174.51,1146.50,1152.25,4.15,0.36,112.74,71.00,50
20230110,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1152.79,1178.12,1149.57,1163.19,10.94,0.95,122.75,76.38,50
20230111,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1164.65,1185.92,1147.32,1148.90,-14.29,-1.23,139.66,94.03,50
20230112,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1150.77,1152.50,1136.57,1143.49,-5.41,-0.47,98.20,62.62,50
20230113,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1148.51,1148.79,1132.11,1141.55,-1.94,-0.17,95.61,61.08,50
20230116,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1136.72,1184.30,1135.28,1175.31,33.76,2.96,178.23,113.17,50
20230117,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1180.73,1215.27,1177.66,1212.09,36.78,3.13,167.43,118.45,50
20230118,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1217.56,1218.13,1203.14,1208.25,-3.84,-0.32,109.11,69.44,50
20230119,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1206.33,1241.76,1203.07,1241.71,33.46,2.77,142.65,92.84,50
20230120,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1242.53,1247.67,1234.24,1240.26,-1.46,-0.12,122.42,76.75,50
20230130,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1252.53,1257.30,1228.84,1229.36,-10.89,-0.88,197.20,117.67,50
20230131,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1222.77,1225.37,1195.23,1196.05,-33.32,-2.71,175.86,105.24,50
20230201,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1198.95,1227.31,1198.95,1222.03,25.98,2.17,169.66,101.13,50
20230202,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1229.53,1263.79,1229.53,1243.96,21.94,1.80,203.30,132.14,50
20230203,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1240.15,1254.92,1225.89,1246.84,2.88,0.23,155.10,93.45,50
20230206,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1242.59,1251.71,1229.76,1236.15,-10.69,-0.86,145.37,86.52,50
20230207,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1234.81,1239.03,1223.54,1228.39,-7.76,-0.63,159.76,92.32,50
20230208,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1231.73,1248.13,1214.32,1214.32,-14.07,-1.15,149.85,83.40,50
20230209,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1207.03,1270.96,1205.38,1270.45,56.12,4.62,252.70,142.18,50
